id,matchDate,Country,League,Season,homeTeam,awayTeam,referee,FTHG,FTAG,FTR,HBPFT,ABPFT,HBP1H,ABP1H,HBP2H,ABP2H,HTSFT,ATSFT,HTS1H,ATS1H,HTS2H,ATS2H,HSONFT,ASONFT,HSON1H,ASON1H,HSON2H,ASON2H,HSOFFFT,ASOFFFT,HSOFF1H,ASOFF1H,HSOFF2H,ASOFF2H,H,D,A,O05,U05,O15,U15,O25,U25,O35,U35,O45,U45,BTTSY,BTTSN,total_goals,over25,home_conceded,away_conceded,home_goals_last5,away_goals_last5,home_goals_last3,away_goals_last3,home_goals_ewm,away_goals_ewm,home_conceded_last5,away_conceded_last5,home_conceded_last3,away_conceded_last3,home_goals_at_home_last5,home_conceded_at_home_last5,away_goals_away_last5,away_conceded_away_last5,home_shots_last5,away_shots_last5,home_sot_last5,away_sot_last5,home_pos_last5,away_pos_last5,home_shot_accuracy,away_shot_accuracy,home_conversion_last5,away_conversion_last5,home_points,away_points,home_form_last5,away_form_last5,form_diff,h2h_avg_goals,h2h_over25_rate,home_attack_score,away_attack_score,combined_attack,home_rest_days,away_rest_days,rest_diff,home_fatigued,away_fatigued,home_table_pos,away_table_pos,table_pos_diff,home_table_pts,away_table_pts,home_table_gd,away_table_gd,home_elo,away_elo,elo_diff,elo_home_win_prob,elo_sum
6514,2017-08-19 16:00:00,England,Premier League,2017/2018,Liverpool,Crystal Palace,Kevin Friend,1,0,H,72,28,70,30,74,26,21,4,6,3,15,1,11,1,3,1,8,0,5,2,2,1,3,1,1.4,5.3,9.1,1.02,15.0,1.14,5.1,1.54,2.48,2.64,1.57,4.54,1.2,1.8,2.1,1,0,0,1,1.4,0.3333333333333333,1.5,0.0,1.5531770504603546,0.4593605781031121,0.4,2.2,0.0,2.0,1.4,0.4,0.3333333333333333,2.2,20.266666666666666,6.0,8.6,1.6,70.8,32.8,0.5238095238095238,0.25,0.2603030303030303,0.1111111111111111,3,0,2.066666666666667,0.4,1.666666666666667,3.75,1.0,1.4903703703703703,0.3511111111111111,1.8414814814814813,7,7,0,0,0,10,19,9,1,0,0,-3,1600.2459711596784,1454.9206316343566,145.32533952532185,0.7704280848765539,3055.166602794035
6511,2017-08-19 16:00:00,England,Premier League,2017/2018,Bournemouth,Watford,Roger East,0,2,A,56,44,56,44,56,44,6,19,4,6,2,13,2,7,1,1,1,6,1,7,0,3,1,4,2.05,3.68,3.94,1.03,12.0,1.22,4.3,1.84,2.12,2.96,1.4,5.5,1.12,1.7,2.25,2,0,2,0,1.5333333333333334,1.4666666666666666,1.0,2.0,1.4304132212045708,1.3814031140740046,1.5333333333333334,1.8,1.6666666666666667,1.5,1.5333333333333334,1.5333333333333334,1.4666666666666666,1.8,12.666666666666666,14.066666666666666,4.066666666666666,4.4,57.4,48.333333333333336,0.3333333333333333,0.3684210526315789,0.4088888888888888,0.3619047619047619,0,3,1.4,1.0,0.3999999999999999,2.5,0.5,1.0637037037037038,1.094814814814815,2.1585185185185187,7,7,0,0,0,14,9,-5,0,1,-1,0,1455.865065543808,1451.6635316018276,4.201533941980415,0.5982926197386904,2907.5285971456356
6515,2017-08-19 16:00:00,England,Premier League,2017/2018,Southampton,West Ham,Lee Mason,3,2,H,67,33,62,38,72,28,14,16,6,7,8,9,5,8,3,5,2,3,6,6,2,2,4,4,1.78,3.98,5.0,1.03,12.0,1.22,4.24,1.89,2.06,3.0,1.39,5.7,1.11,1.78,2.1,5,1,2,3,1.0,1.2,1.5,1.3333333333333333,1.095957116700918,1.2370709723550064,1.0,2.4,1.1666666666666667,3.0,1.0,1.0,1.2,2.4,18.4,12.333333333333334,4.4,4.466666666666667,60.73333333333333,43.46666666666667,0.3571428571428571,0.5,0.2,0.2277777777777777,3,0,1.4,0.8,0.5999999999999999,2.75,0.75,1.0355555555555556,0.971851851851852,2.0074074074074075,7,5,2,0,0,11,20,9,1,0,0,-4,1497.7844773603902,1456.4085644184358,41.37591294195431,0.6484764494399976,2954.1930417788262
6510,2017-08-19 18:30:00,England,Premier League,2017/2018,Stoke,Arsenal,Andre Marriner,1,0,H,22,78,29,71,15,85,10,18,5,7,5,11,4,6,2,3,2,3,4,6,1,2,3,4,4.48,3.8,1.9,1.03,12.0,1.2,4.54,1.82,2.15,2.69,1.47,5.3,1.13,1.7,2.25,1,0,0,1,1.0666666666666669,1.6,0.8333333333333334,1.6666666666666667,1.08817892291964,1.4528852775701575,1.3333333333333333,0.9333333333333332,1.3333333333333333,0.8333333333333334,1.0666666666666669,1.3333333333333333,1.6,0.9333333333333332,12.066666666666666,13.266666666666667,4.0,5.2,36.46666666666667,65.33333333333333,0.4,0.3333333333333333,0.2666666666666666,0.311111111111111,3,0,1.6,1.6,0.0,2.75,0.5,0.8903703703703704,1.174814814814815,2.065185185185185,7,7,0,0,0,15,9,-6,0,3,-1,1,1463.8497780389266,1548.9390074759397,-85.08922943701305,0.471121451095494,3012.7887855148665
6506,2017-08-26 13:30:00,England,Premier League,2017/2018,Bournemouth,Manchester City,Mike Dean,1,2,A,30,70,35,65,25,75,9,19,5,10,4,9,3,8,2,5,1,3,3,7,2,3,1,4,12.5,7.0,1.27,1.01,21.0,1.09,6.3,1.38,3.05,2.1,1.87,3.38,1.32,1.88,2.01,3,1,2,1,1.2666666666666666,2.6666666666666665,0.8333333333333334,2.5,1.2869421344945149,2.467709943194957,1.6666666666666667,0.6,1.8333333333333333,0.5,1.2666666666666666,1.6666666666666667,2.6666666666666665,0.6,11.133333333333333,17.2,3.6666666666666665,6.4,48.2,70.53333333333333,0.3333333333333333,0.4210526315789473,0.3377777777777778,0.4344444444444444,0,3,0.9333333333333332,2.7333333333333334,-1.8,4.0,0.75,0.914074074074074,1.6977777777777776,2.611851851851852,6,4,2,0,0,16,5,-11,0,4,-3,2,1437.9162869516472,1556.7564563094704,-118.84016935782324,0.42313208672947233,2994.672743261118
6504,2017-08-26 16:00:00,England,Premier League,2017/2018,Newcastle,West Ham,Neil Swarbrick,3,0,H,37,63,40,60,34,66,17,8,6,3,11,5,8,3,3,0,5,3,5,5,2,3,3,2,2.41,3.42,3.28,1.03,14.0,1.29,3.64,2.02,1.94,3.38,1.32,6.5,1.09,1.74,2.18,3,1,0,3,2.2,0.8,2.333333333333333,0.6666666666666666,2.14407130535458,0.8247139567082503,0.8,2.7333333333333334,0.8333333333333334,3.1666666666666665,2.2,0.8,0.8,2.7333333333333334,12.733333333333333,11.2,5.933333333333334,4.133333333333334,36.46666666666667,49.13333333333333,0.4705882352941176,0.375,0.2805555555555555,0.1333333333333333,3,0,2.066666666666667,0.4666666666666667,1.6,2.5,0.5,1.4118518518518517,0.7911111111111112,2.202962962962963,6,7,-1,0,0,16,20,4,0,0,-3,-5,1485.1092248808825,1449.3780934072358,35.731131473646656,0.64103404215047,2934.4873182881183
6501,2017-08-26 18:30:00,England,Premier League,2017/2018,Manchester Utd,Leicester,Michael Oliver,2,0,H,69,31,67,33,71,29,22,11,14,2,8,9,7,4,3,1,4,3,7,5,6,1,1,4,1.32,5.9,11.5,1.02,15.0,1.15,5.5,1.62,2.51,2.38,1.58,4.14,1.2,2.02,1.85,2,0,0,2,2.4,1.1333333333333333,2.6666666666666665,1.1666666666666667,2.1985056634071487,1.1266982848647498,0.1333333333333333,2.2,0.0,2.6666666666666665,2.4,0.1333333333333333,1.1333333333333333,2.2,16.933333333333334,8.333333333333334,5.066666666666666,3.2666666666666666,59.86666666666667,33.2,0.3181818181818182,0.3636363636363636,0.5752380952380952,0.45,3,0,2.7333333333333334,0.4,2.333333333333333,3.0,0.5,1.514074074074074,0.7807407407407408,2.294814814814815,7,7,0,0,0,3,10,7,6,3,8,1,1581.59229159791,1461.5506212454502,120.04167035245973,0.7436802494143115,3043.14291284336
6500,2017-08-27 14:30:00,England,Premier League,2017/2018,West Brom,Stoke,Anthony Taylor,1,1,D,43,57,40,60,46,54,10,16,2,8,8,8,2,2,0,1,2,1,7,9,2,6,5,3,2.55,3.24,3.2,1.04,9.0,1.39,3.0,2.4,1.67,4.4,1.21,8.8,1.04,1.93,1.95,2,0,1,1,0.6,0.8,0.8333333333333334,0.6666666666666666,0.7142251292187527,0.7121116130875217,0.7333333333333333,1.0,0.6666666666666666,0.8333333333333334,0.6,0.7333333333333333,0.8,1.0,11.6,13.0,3.333333333333333,2.1333333333333333,38.2,46.13333333333333,0.2,0.125,0.2111111111111111,0.3222222222222222,1,1,1.1333333333333333,1.0666666666666669,0.0666666666666666,1.75,0.25,0.68,0.6977777777777777,1.3777777777777778,7,7,0,0,0,4,14,10,6,3,2,0,1458.10344301963,1474.4273490170167,-16.323905997386646,0.5695957759202909,2932.5307920366467
6498,2017-08-27 17:00:00,England,Premier League,2017/2018,Tottenham,Burnley,Lee Mason,1,1,D,67,33,71,29,63,37,28,13,15,6,13,7,5,3,0,0,5,3,6,8,4,4,2,4,1.23,7.2,17.0,1.02,12.0,1.14,5.2,1.51,2.56,2.51,1.62,4.3,1.22,2.25,1.68,2,0,1,1,1.5333333333333334,1.6666666666666667,1.1666666666666667,1.6666666666666667,1.717185625053621,1.4801532534212385,1.0666666666666669,1.4666666666666666,1.3333333333333333,1.5,1.5333333333333334,1.0666666666666669,1.6666666666666667,1.4666666666666666,21.266666666666666,11.866666666666667,7.066666666666666,3.733333333333333,63.86666666666667,37.4,0.1785714285714285,0.2307692307692307,0.2115440115440115,0.4377777777777777,1,1,1.5333333333333334,1.5333333333333334,0.0,2.5,0.5,1.4548148148148148,1.068148148148148,2.522962962962963,7,8,-1,0,0,12,14,2,3,3,1,0,1582.4207271974606,1513.4034371752643,69.01729002219622,0.6838378332002215,3095.824164372725
6496,2017-09-09 13:30:00,England,Premier League,2017/2018,Manchester City,Liverpool,Jonathan Moss,5,0,H,66,34,60,40,72,28,13,7,7,7,6,0,10,3,6,3,4,0,3,2,1,2,2,0,1.95,4.0,4.0,1.02,11.0,1.13,5.4,1.5,2.59,2.49,1.63,4.3,1.22,1.51,2.71,5,1,0,5,3.1333333333333333,1.8,3.333333333333333,1.6666666666666667,3.017329131176455,1.6030413117195832,0.6,2.466666666666667,0.5,3.5,3.1333333333333333,0.6,1.8,2.466666666666667,17.6,13.866666666666667,8.4,5.733333333333333,66.93333333333334,51.4,0.7692307692307693,0.4285714285714285,0.3522222222222222,0.2827272727272726,3,0,2.466666666666667,1.4666666666666666,1.0000000000000002,2.75,0.5,1.9955555555555555,1.2903703703703704,3.285925925925926,14,12,2,0,0,4,2,-2,7,7,3,5,1565.2190980440598,1604.8374094621474,-39.618311418087615,0.5364623433742077,3170.0565075062073
6495,2017-09-09 16:00:00,England,Premier League,2017/2018,Southampton,Watford,Lee Probert,0,2,A,52,48,42,58,62,38,9,12,0,6,9,6,1,3,0,1,1,2,3,5,0,2,3,3,1.74,3.94,5.45,1.01,11.5,1.27,3.78,2.04,1.91,3.46,1.31,6.7,1.08,1.91,1.9,2,0,2,0,0.8,1.8,1.0,2.1666666666666665,0.730638055774862,1.5876020946975036,1.3333333333333333,1.1333333333333333,1.6666666666666667,0.6666666666666666,0.8,1.3333333333333333,1.8,1.1333333333333333,15.533333333333331,13.533333333333331,3.2666666666666666,4.066666666666666,58.86666666666667,47.13333333333333,0.1111111111111111,0.25,0.16,0.4984126984126983,0,3,1.0666666666666669,1.8,-0.7333333333333334,2.75,0.25,0.8296296296296296,1.1718518518518517,2.0014814814814814,14,14,0,0,0,8,7,-1,5,5,1,2,1504.8149483715902,1469.6123101939884,35.202638177601784,0.6403336914267004,2974.4272585655785
6491,2017-09-09 16:00:00,England,Premier League,2017/2018,Arsenal,Bournemouth,Anthony Taylor,3,0,H,59,41,58,42,60,40,17,7,8,0,9,7,9,2,5,0,4,2,4,5,1,0,3,5,1.31,6.6,10.5,1.01,17.0,1.06,7.3,1.31,3.46,1.95,1.99,2.96,1.4,1.62,2.37,3,1,0,3,3.066666666666667,0.3333333333333333,3.333333333333333,0.1666666666666666,2.901868941200714,0.4169607530413823,1.0,1.7333333333333334,1.1666666666666667,2.0,3.066666666666667,1.0,0.3333333333333333,1.7333333333333334,21.666666666666668,8.8,9.466666666666669,2.7333333333333334,60.06666666666667,52.73333333333333,0.5294117647058824,0.2857142857142857,0.3382905982905982,0.069047619047619,3,0,3.0,0.6,2.4,3.5,0.5,2.1348148148148147,0.4888888888888889,2.623703703703704,12,14,-2,0,0,16,18,2,3,0,-4,-4,1538.3614364978496,1429.4536452170578,108.9077912807918,0.7312735625642901,2967.815081714907
6493,2017-09-09 16:00:00,England,Premier League,2017/2018,Everton,Tottenham,Graham Scott,0,3,A,51,49,51,49,51,49,12,15,4,9,8,6,1,6,0,3,1,3,5,6,3,3,2,3,3.96,3.7,2.04,1.01,12.0,1.26,3.86,1.99,1.95,3.3,1.33,6.3,1.09,1.88,2.01,3,1,3,0,0.6666666666666666,3.733333333333333,0.5,3.333333333333333,1.0397791032232555,3.28578670527271,1.4666666666666666,0.4,1.5,0.1666666666666666,0.6666666666666666,1.4666666666666666,3.733333333333333,0.4,12.933333333333334,17.8,3.6,8.333333333333334,57.0,61.73333333333333,0.0833333333333333,0.4,0.1285714285714286,0.4222222222222222,0,3,1.6,2.8,-1.1999999999999995,2.25,0.25,0.7496296296296295,2.1955555555555555,2.945185185185185,13,12,1,0,0,12,9,-3,4,4,-1,1,1534.645429213977,1578.7439705334561,-44.09854131947918,0.5300433820594698,3113.3893997474333
6490,2017-09-09 18:30:00,England,Premier League,2017/2018,Stoke,Manchester Utd,Neil Swarbrick,2,2,D,37,63,30,70,44,56,10,18,6,7,4,11,5,8,3,4,2,4,4,5,2,1,2,4,7.4,4.5,1.53,1.01,12.0,1.28,3.68,2.04,1.91,3.38,1.32,6.5,1.09,2.04,1.85,4,1,2,2,1.3333333333333333,1.8666666666666667,1.5,2.333333333333333,1.392119309434104,1.86278940094434,1.5333333333333334,1.0666666666666669,1.6666666666666667,1.0,1.3333333333333333,1.5333333333333334,1.8666666666666667,1.0666666666666669,11.333333333333334,14.466666666666669,4.333333333333333,5.533333333333333,35.4,54.8,0.5,0.4444444444444444,0.3,0.2833333333333333,1,1,1.4666666666666666,1.3333333333333333,0.1333333333333333,2.25,0.25,0.985185185185185,1.3125925925925923,2.2977777777777777,13,14,-1,0,0,12,2,-10,4,9,0,10,1475.8192645354225,1589.2818841154806,-113.46261958005812,0.43070551213829616,3065.1011486509033
6488,2017-09-10 17:00:00,England,Premier League,2017/2018,Swansea,Newcastle,Mike Jones,0,1,A,62,38,66,34,58,42,10,16,4,8,6,8,4,8,1,4,3,4,5,3,2,2,3,1,2.49,3.28,3.28,1.03,9.5,1.35,3.2,2.29,1.73,4.04,1.24,8.1,1.05,1.92,1.97,1,0,1,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.6878500582234827,0.7090949906787668,1.6,0.7333333333333333,2.0,0.3333333333333333,0.6666666666666666,1.6,0.6666666666666666,0.7333333333333333,9.2,11.733333333333333,2.933333333333333,5.2,52.93333333333333,43.66666666666666,0.4,0.5,0.2555555555555555,0.1527777777777777,0,3,1.2,1.3333333333333333,-0.1333333333333333,2.5,0.5,0.6222222222222222,0.8296296296296296,1.4518518518518515,15,15,0,0,0,13,16,3,4,3,-2,0,1424.5284839500662,1497.673033405616,-73.14454945554985,0.4882811976500466,2922.201517355682
6481,2017-09-16 16:00:00,England,Premier League,2017/2018,Liverpool,Burnley,Roger East,1,1,D,71,29,69,31,73,27,35,5,15,2,20,3,9,4,5,1,4,3,14,1,3,1,11,0,1.3,6.3,13.0,1.02,13.0,1.11,5.7,1.45,2.78,2.37,1.7,3.86,1.26,2.0,1.83,2,0,1,1,2.0,1.4666666666666666,2.0,1.3333333333333333,1.9125231552035653,1.3200807741109688,0.3333333333333333,1.2666666666666666,0.5,1.1666666666666667,2.0,0.3333333333333333,1.4666666666666666,1.2666666666666666,25.133333333333333,9.6,9.733333333333333,3.733333333333333,65.33333333333333,34.46666666666667,0.2571428571428571,0.8,0.2018855218855218,0.381111111111111,1,1,2.2,1.4,0.8000000000000003,2.5,0.5,1.874074074074074,0.9511111111111112,2.825185185185185,7,6,1,0,0,9,8,-1,7,7,0,1,1588.6135914802446,1517.0801938392688,71.53339764097586,0.6869609304596219,3105.693785319513
6482,2017-09-16 16:00:00,England,Premier League,2017/2018,Newcastle,Stoke,Stuart Attwell,2,1,H,42,58,45,55,39,61,14,13,7,3,7,10,3,4,2,1,1,3,6,7,3,1,3,6,2.29,3.4,3.48,1.04,9.0,1.33,3.32,2.28,1.75,3.96,1.25,7.8,1.06,1.92,1.97,3,1,1,2,2.2,0.8666666666666667,2.0,0.8333333333333334,2.096041117323463,0.8080744145107862,0.8666666666666667,1.2666666666666666,0.8333333333333334,1.5,2.2,0.8666666666666667,0.8666666666666667,1.2666666666666666,13.6,13.2,5.133333333333334,2.6666666666666665,37.53333333333333,50.13333333333333,0.2142857142857142,0.3076923076923077,0.4055555555555555,0.3055555555555555,3,0,2.4,0.7333333333333333,1.6666666666666663,0.5,0.0,1.377777777777778,0.7599999999999999,2.137777777777778,5,6,-1,0,0,11,13,2,6,5,1,0,1507.4386573586169,1477.2051542926565,30.23350306596035,0.6337197592962934,2984.6438116512736
6484,2017-09-16 16:00:00,England,Premier League,2017/2018,West Brom,West Ham,Paul Tierney,0,0,D,37,63,38,62,36,64,6,9,4,6,2,3,1,1,0,1,1,0,3,5,3,3,0,2,2.36,3.3,3.5,1.06,8.0,1.36,3.15,2.38,1.68,4.24,1.22,8.5,1.05,1.98,1.9,0,0,0,0,0.4666666666666667,0.5333333333333333,0.5,0.3333333333333333,0.4761500717918572,0.549809293422499,0.4666666666666667,2.0,0.3333333333333333,1.5,0.4666666666666667,0.4666666666666667,0.5333333333333333,2.0,9.866666666666667,10.333333333333334,2.6,3.1333333333333333,37.53333333333333,54.13333333333333,0.1666666666666666,0.1111111111111111,0.1666666666666666,0.0833333333333333,1,1,1.2,0.5333333333333333,0.6666666666666666,3.75,0.75,0.5481481481481482,0.6162962962962963,1.1644444444444444,7,4,3,0,0,10,19,9,7,3,0,-6,1456.7115275012243,1436.8142848825023,19.897242618721975,0.6198019789521629,2893.5258123837266
6476,2017-09-23 13:30:00,England,Premier League,2017/2018,West Ham,Tottenham,Michael Oliver,2,3,A,49,51,38,62,60,40,10,15,1,9,9,6,4,5,0,4,4,1,5,7,1,3,4,4,5.75,4.24,1.65,1.03,10.0,1.19,4.7,1.75,2.28,2.69,1.47,4.8,1.15,1.7,2.2,5,1,3,2,1.3333333333333333,3.533333333333333,1.6666666666666667,2.833333333333333,1.3830503250086172,3.1905244644382726,1.8,0.8666666666666667,2.1666666666666665,1.0,1.3333333333333333,1.8,3.533333333333333,0.8666666666666667,13.133333333333333,16.866666666666667,3.6,7.133333333333334,41.4,57.53333333333333,0.4,0.3333333333333333,0.3711111111111111,0.5,0,3,1.2666666666666666,3.0,-1.7333333333333334,3.0,0.5,0.9762962962962964,2.0281481481481483,3.0044444444444447,6,6,0,0,0,17,5,-12,4,8,-6,4,1439.2103244615455,1597.2954889055377,-158.0851644439922,0.3691555357200572,3036.505813367083
6473,2017-09-23 16:00:00,England,Premier League,2017/2018,Southampton,Manchester Utd,Craig Pawson,0,1,A,61,39,51,49,71,29,14,9,5,6,9,3,4,4,1,3,3,1,6,3,2,2,4,1,5.0,3.8,1.82,1.02,11.0,1.29,3.6,2.1,1.87,3.6,1.29,7.1,1.07,1.94,1.94,1,0,1,0,0.6,1.7333333333333334,0.5,1.8333333333333333,0.4870920273940195,1.575192916623179,1.3333333333333333,0.6666666666666666,1.5,0.6666666666666666,0.6,1.3333333333333333,1.7333333333333334,0.6666666666666666,14.666666666666666,13.2,3.2666666666666666,5.333333333333333,59.66666666666666,50.53333333333333,0.2857142857142857,0.4444444444444444,0.1199999999999999,0.2833333333333333,0,3,0.7333333333333333,2.0,-1.2666666666666666,2.0,0.25,0.7437037037037038,1.2266666666666666,1.9703703703703703,7,5,2,0,0,10,2,-8,8,13,0,14,1485.6049376287892,1587.8959943582465,-102.2910567294573,0.4465389921203137,3073.500931987036
6475,2017-09-23 16:00:00,England,Premier League,2017/2018,Swansea,Watford,Lee Mason,1,2,A,51,49,42,58,60,40,10,8,5,6,5,2,3,4,0,2,3,2,3,2,2,2,1,0,2.37,3.34,3.44,1.04,9.0,1.3,3.52,2.19,1.81,3.68,1.28,7.1,1.07,1.89,2.0,3,1,2,1,0.6666666666666666,2.0,0.5,2.0,0.791900045089018,1.7250680714197428,1.8666666666666667,0.9333333333333332,2.0,0.5,0.6666666666666666,1.8666666666666667,2.0,0.9333333333333332,9.4,11.733333333333333,2.8,4.0,53.06666666666667,47.46666666666667,0.3,0.5,0.2611111111111111,0.5349206349206349,0,3,0.6,2.4,-1.7999999999999998,0.75,0.0,0.6177777777777778,1.1940740740740738,1.811851851851852,6,7,-1,0,0,14,11,-3,5,8,-3,-2,1414.7628599970653,1488.8223209367893,-74.05946093972398,0.4869653417105185,2903.5851809338546
6474,2017-09-23 16:00:00,England,Premier League,2017/2018,Stoke,Chelsea,Mike Dean,0,4,A,44,56,45,55,43,57,13,7,5,2,8,5,2,4,0,2,2,2,7,3,2,0,5,3,6.5,4.54,1.57,1.03,10.0,1.21,4.4,1.82,2.17,2.83,1.43,5.3,1.13,1.88,2.01,4,1,4,0,0.8666666666666667,2.6,0.8333333333333334,3.0,0.9280795116449332,2.556556845985996,2.4,0.4666666666666667,2.6666666666666665,0.5,0.8666666666666667,2.4,2.6,0.4666666666666667,11.533333333333331,12.333333333333334,3.6,4.333333333333333,37.13333333333333,53.46666666666667,0.1538461538461538,0.5714285714285714,0.19,0.6888888888888888,0,3,0.9333333333333332,3.0,-2.0666666666666664,3.0,0.5,0.7851851851851852,1.4296296296296296,2.214814814814815,7,6,1,0,0,13,4,-9,5,10,-1,3,1469.8795494785825,1544.7559548650174,-74.87640538643495,0.4857905373249186,3014.6355043435997
6471,2017-09-23 16:00:00,England,Premier League,2017/2018,Everton,Bournemouth,Martin Atkinson,2,1,H,51,49,52,48,50,50,12,8,4,1,8,7,3,4,1,1,2,3,5,2,2,0,3,2,1.8,3.82,5.1,1.04,9.5,1.23,4.2,1.92,2.05,3.1,1.37,5.5,1.12,1.8,2.1,3,1,1,2,1.0,0.5333333333333333,1.1666666666666667,0.5,1.3598527547799926,0.6113071804117542,1.3333333333333333,1.8,1.5,2.1666666666666665,1.0,1.3333333333333333,0.5333333333333333,1.8,11.8,8.466666666666667,3.1333333333333333,3.066666666666667,54.73333333333333,52.2,0.25,0.5,0.2944444444444444,0.1261904761904762,3,0,2.0,0.3333333333333333,1.6666666666666667,4.75,0.75,0.8044444444444445,0.5703703703703704,1.374814814814815,5,7,-2,0,0,18,19,1,4,3,-8,-6,1516.0939108418954,1420.0482199068078,96.04569093508758,0.7164771260378878,2936.1421307487035
6469,2017-09-23 18:30:00,England,Premier League,2017/2018,Leicester,Liverpool,Anthony Taylor,2,3,A,43,57,41,59,45,55,12,23,7,10,5,13,7,6,4,3,3,3,2,9,2,3,0,6,4.34,4.1,1.86,1.03,10.0,1.16,5.3,1.67,2.43,2.45,1.55,4.4,1.18,1.62,2.4,5,1,3,2,1.5333333333333334,2.2,1.6666666666666667,2.0,1.6552340118489657,2.068694235888117,2.066666666666667,2.6,2.1666666666666665,3.1666666666666665,1.5333333333333334,2.066666666666667,2.2,2.6,12.533333333333331,16.6,4.666666666666667,5.8,43.0,51.8,0.5833333333333334,0.2608695652173913,0.3685714285714285,0.3434848484848485,0,3,0.7333333333333333,1.8,-1.0666666666666669,3.0,0.5,1.1007407407407408,1.488888888888889,2.5896296296296297,7,7,0,0,0,16,9,-7,4,8,-2,0,1453.8610287278796,1584.8743728710522,-131.01334414317262,0.4061260877827708,3038.7354015989317
6467,2017-09-25 21:00:00,England,Premier League,2017/2018,Arsenal,West Brom,Robert Madley,2,0,H,69,31,67,33,71,29,16,7,5,7,11,0,6,3,2,3,4,0,6,3,3,3,3,0,1.35,5.6,11.0,1.03,10.5,1.17,5.1,1.7,2.29,2.56,1.51,4.6,1.17,2.07,1.83,2,0,0,2,2.8,0.6666666666666666,2.6666666666666665,0.5,2.6012459426753693,0.6536955242472775,0.7333333333333333,1.9333333333333331,0.5,2.0,2.8,0.7333333333333333,0.6666666666666666,1.9333333333333331,19.933333333333334,9.333333333333334,8.466666666666667,2.533333333333333,63.6,36.8,0.375,0.4285714285714285,0.3347008547008547,0.3933333333333333,3,0,3.0,0.6,2.4,2.5,0.5,1.9407407407407409,0.5985185185185186,2.5392592592592598,8,9,-1,0,0,12,10,-2,7,8,-1,0,1547.7668618080995,1454.315487922181,93.45137388591843,0.7134336675535503,3002.082349730281
6461,2017-09-30 16:00:00,England,Premier League,2017/2018,Bournemouth,Leicester,Graham Scott,0,0,D,61,39,62,38,60,40,19,8,7,2,12,6,4,1,0,0,4,1,10,4,6,1,4,3,2.59,3.6,2.87,1.04,9.5,1.2,4.54,1.82,2.17,2.79,1.44,5.1,1.14,1.64,2.3,0,0,0,0,0.8666666666666667,0.7333333333333333,0.8333333333333334,0.3333333333333333,1.0164187155684412,0.722976999268051,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.8666666666666667,1.0,0.7333333333333333,1.3333333333333333,14.133333333333333,8.933333333333334,3.4,2.066666666666667,54.266666666666666,36.13333333333333,0.2105263157894736,0.125,0.2666666666666666,0.4166666666666667,1,1,1.3333333333333333,0.6,0.7333333333333333,1.25,0.0,0.8296296296296296,0.5807407407407408,1.4103703703703705,7,6,1,0,0,19,17,-2,3,4,-7,-3,1414.3777624275656,1445.738506972224,-31.360744544658473,0.5482600709531684,2860.1162693997894
6464,2017-09-30 16:00:00,England,Premier League,2017/2018,West Brom,Watford,Michael Oliver,2,2,D,34,66,33,67,35,65,9,15,5,8,4,7,4,3,2,2,2,1,3,6,2,5,1,1,2.24,3.34,3.76,1.06,7.8,1.37,3.1,2.31,1.72,4.2,1.23,8.1,1.05,1.99,1.89,4,1,2,2,1.0,2.066666666666667,1.1666666666666667,2.0,0.9841000682780572,1.8167120512967505,0.9333333333333332,1.2,1.1666666666666667,1.3333333333333333,1.0,0.9333333333333332,2.066666666666667,1.2,9.2,12.666666666666666,2.933333333333333,3.8,35.8,54.06666666666667,0.4444444444444444,0.2,0.2888888888888888,0.5936507936507937,1,1,1.2,2.1333333333333333,-0.9333333333333332,1.75,0.25,0.7333333333333334,1.223703703703704,1.9570370370370371,4,7,-3,0,0,12,6,-6,8,11,-2,-1,1445.7184979487877,1498.5616277709996,-52.84312982221195,0.517488006140809,2944.280125719787
6460,2017-09-30 18:30:00,England,Premier League,2017/2018,Chelsea,Manchester City,Martin Atkinson,0,1,A,38,62,34,66,42,58,4,17,2,9,2,8,2,6,1,3,1,3,2,6,1,4,1,2,2.7,3.64,2.72,1.03,10.0,1.18,4.84,1.73,2.29,2.59,1.5,4.6,1.17,1.59,2.48,1,0,1,0,1.0,2.933333333333333,0.3333333333333333,2.833333333333333,1.2487942534010332,2.7634266533061798,0.8,0.2,0.5,0.1666666666666666,1.0,0.8,2.933333333333333,0.2,12.8,19.8,4.466666666666667,7.4,50.66666666666666,67.4,0.5,0.3529411764705882,0.1432539682539682,0.3692592592592592,0,3,1.0666666666666669,3.0,-1.9333333333333331,3.25,1.0,0.9155555555555556,1.9111111111111112,2.8266666666666667,7,7,0,0,0,4,2,-2,13,16,7,19,1561.7586236713896,1581.4429160259626,-19.684292354573017,0.5648472402961718,3143.201539697352
