"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"7228","31-10-15 13:45","England","Premier League","2015/2016","Chelsea","Liverpool","2.09","3.50","4.05","1.04","9.00","1.30","3.50","2.09","1.86","3.50","1.30","6.80","1.08","1.79","2.02"
"7229","25-10-15 17:15","England","Premier League","2015/2016","Liverpool","Southampton","2.17","3.50","3.80","1.04","9.00","1.32","3.35","2.15","1.82","3.65","1.28","7.00","1.08","1.81","2.00"
"7230","25-10-15 15:05","England","Premier League","2015/2016","Bournemouth","Tottenham","3.60","3.50","2.23","1.04","13.50","1.26","3.85","1.96","1.98","3.20","1.35","6.00","1.10","1.67","2.21"
"7231","25-10-15 15:05","England","Premier League","2015/2016","Manchester Utd","Manchester City","2.72","3.25","2.96","1.02","10.50","1.28","3.65","2.05","1.90","3.35","1.32","6.30","1.09","1.65","2.24"
"7232","25-10-15 13:00","England","Premier League","2015/2016","Sunderland","Newcastle","2.71","3.30","2.93","1.03","9.50","1.30","3.50","2.09","1.86","3.50","1.30","6.70","1.08","1.71","2.14"
"7233","24-10-15 18:30","England","Premier League","2015/2016","Arsenal","Everton","1.42","5.40","8.10","1.01","19.00","1.12","6.10","1.52","2.80","2.20","1.67","3.70","1.24","1.69","2.17"
"7234","24-10-15 16:00","England","Premier League","2015/2016","Aston Villa","Swansea","3.05","3.35","2.57","1.05","8.10","1.36","3.12","2.30","1.72","4.05","1.24","8.20","1.05","1.90","1.90"
"7235","24-10-15 16:00","England","Premier League","2015/2016","Leicester","Crystal Palace","2.14","3.60","3.70","1.02","13.50","1.20","4.55","1.78","2.21","2.75","1.45","5.00","1.14","1.55","2.45"
"7236","24-10-15 16:00","England","Premier League","2015/2016","Norwich","West Brom","1.99","3.65","4.20","1.03","9.10","1.29","3.60","2.06","1.89","3.45","1.31","6.70","1.08","1.79","2.02"
"7237","24-10-15 16:00","England","Premier League","2015/2016","Stoke","Watford","2.10","3.40","4.15","1.04","8.40","1.33","3.30","2.20","1.79","3.75","1.27","7.20","1.07","1.95","1.85"
"7238","24-10-15 16:00","England","Premier League","2015/2016","West Ham","Chelsea","4.15","3.80","1.96","1.05","12.00","1.22","4.25","1.84","2.12","2.91","1.41","5.40","1.12","1.68","2.19"
"7239","19-10-15 21:00","England","Premier League","2015/2016","Swansea","Stoke","1.90","3.70","4.60","1.06","10.00","1.22","4.25","1.93","2.01","3.12","1.36","5.70","1.11","1.73","2.11"
"7240","18-10-15 17:00","England","Premier League","2015/2016","Newcastle","Norwich","2.43","3.55","3.12","1.06","9.50","1.24","4.05","1.91","2.04","3.04","1.38","5.50","1.12","1.63","2.28"
"7241","17-10-15 18:30","England","Premier League","2015/2016","Watford","Arsenal","6.80","4.65","1.53","1.04","13.00","1.18","4.85","1.70","2.34","2.62","1.49","4.70","1.16","1.76","2.06"
"7242","17-10-15 16:00","England","Premier League","2015/2016","Chelsea","Aston Villa","1.37","5.80","9.00","1.03","15.00","1.17","5.10","1.63","2.49","2.48","1.54","4.40","1.18","1.98","1.83"
"7243","17-10-15 16:00","England","Premier League","2015/2016","Crystal Palace","West Ham","1.96","3.75","4.20","1.05","11.00","1.24","4.05","1.90","2.05","3.04","1.38","5.70","1.11","1.69","2.17"
"7244","17-10-15 16:00","England","Premier League","2015/2016","Everton","Manchester Utd","3.15","3.50","2.43","1.04","9.10","1.26","3.85","1.97","1.97","3.20","1.35","6.00","1.10","1.53","2.50"
"7245","17-10-15 16:00","England","Premier League","2015/2016","Manchester City","Bournemouth","1.35","5.60","10.50","1.03","15.00","1.15","5.40","1.61","2.54","2.48","1.54","4.40","1.18","1.82","1.99"
"7246","17-10-15 16:00","England","Premier League","2015/2016","Southampton","Leicester","1.80","3.90","5.00","1.04","13.00","1.18","4.85","1.73","2.29","2.65","1.48","4.70","1.16","1.69","2.17"
"7247","17-10-15 16:00","England","Premier League","2015/2016","West Brom","Sunderland","2.15","3.35","4.00","1.05","8.10","1.36","3.15","2.30","1.72","4.05","1.24","8.20","1.05","2.08","1.75"
"7248","17-10-15 13:45","England","Premier League","2015/2016","Tottenham","Liverpool","2.43","3.50","3.15","1.06","10.00","1.21","4.40","1.89","2.06","2.72","1.46","5.50","1.12","1.60","2.34"
"7249","04-10-15 17:00","England","Premier League","2015/2016","Arsenal","Manchester Utd","2.11","3.85","3.55","1.04","13.00","1.20","4.55","1.75","2.25","2.72","1.46","4.80","1.15","1.58","2.38"
"7250","04-10-15 17:00","England","Premier League","2015/2016","Swansea","Tottenham","2.86","3.40","2.70","1.04","9.00","1.30","3.50","2.08","1.87","3.45","1.31","6.70","1.08","1.73","2.11"
"7251","04-10-15 14:30","England","Premier League","2015/2016","Everton","Liverpool","2.97","3.45","2.58","1.05","12.00","1.22","4.30","1.82","2.15","2.83","1.43","5.20","1.13","1.55","2.45"
"7252","03-10-15 18:30","England","Premier League","2015/2016","Chelsea","Southampton","1.73","4.00","5.40","1.05","11.00","1.22","4.25","1.86","2.10","2.95","1.40","5.50","1.12","1.72","2.12"
"7253","03-10-15 16:00","England","Premier League","2015/2016","Aston Villa","Stoke","2.64","3.30","3.01","1.04","8.40","1.33","3.30","2.21","1.78","3.75","1.27","7.20","1.07","1.78","2.04"
"7254","03-10-15 16:00","England","Premier League","2015/2016","Bournemouth","Watford","2.23","3.40","3.70","1.03","9.50","1.27","3.75","2.00","1.94","3.25","1.34","6.20","1.10","1.68","2.19"
"7255","03-10-15 16:00","England","Premier League","2015/2016","Manchester City","Newcastle","1.24","7.40","14.00","1.01","23.00","1.07","7.30","1.35","3.20","1.97","1.97","3.20","1.35","1.84","1.96"
"7256","03-10-15 16:00","England","Premier League","2015/2016","Norwich","Leicester","2.33","3.50","3.35","1.04","13.00","1.20","4.55","1.78","2.21","2.75","1.45","4.85","1.15","1.60","2.34"
"7257","03-10-15 16:00","England","Premier League","2015/2016","Sunderland","West Ham","3.25","3.55","2.36","1.05","11.00","1.24","4.05","1.91","2.04","3.04","1.38","5.70","1.11","1.63","2.28"
"7258","03-10-15 13:45","England","Premier League","2015/2016","Crystal Palace","West Brom","1.86","3.70","4.85","1.04","8.80","1.31","3.45","2.12","1.84","3.60","1.29","7.00","1.08","2.00","1.81"
"7259","28-09-15 21:00","England","Premier League","2015/2016","West Brom","Everton","2.99","3.35","2.62","1.04","8.40","1.33","3.30","2.21","1.78","3.75","1.27","7.20","1.07","1.81","2.00"
"7260","27-09-15 17:00","England","Premier League","2015/2016","Watford","Crystal Palace","2.64","3.40","2.93","1.04","8.80","1.31","3.45","2.14","1.83","3.60","1.28","7.00","1.08","1.76","2.06"
"7261","26-09-15 18:30","England","Premier League","2015/2016","Newcastle","Chelsea","6.00","4.35","1.62","1.04","13.00","1.20","4.55","1.75","2.25","2.72","1.46","4.85","1.15","1.71","2.14"
"7262","26-09-15 16:00","England","Premier League","2015/2016","Leicester","Arsenal","4.80","4.05","1.79","1.03","15.00","1.18","4.85","1.70","2.34","2.59","1.50","4.60","1.17","1.59","2.36"
"7263","26-09-15 16:00","England","Premier League","2015/2016","Liverpool","Aston Villa","1.55","4.30","7.40","1.03","9.80","1.25","3.95","1.95","1.99","3.20","1.35","6.00","1.10","1.93","1.87"
"7264","26-09-15 16:00","England","Premier League","2015/2016","Manchester Utd","Sunderland","1.23","7.60","14.00","1.01","17.00","1.15","5.50","1.58","2.61","2.38","1.58","4.15","1.20","2.24","1.65"
"7265","26-09-15 16:00","England","Premier League","2015/2016","Southampton","Swansea","1.85","3.70","4.90","1.04","8.40","1.33","3.30","2.19","1.79","3.75","1.27","7.40","1.07","1.93","1.87"
"7266","26-09-15 16:00","England","Premier League","2015/2016","Stoke","Bournemouth","2.44","3.50","3.13","1.03","9.10","1.30","3.50","2.07","1.88","3.45","1.31","6.70","1.08","1.75","2.08"
"7267","26-09-15 16:00","England","Premier League","2015/2016","West Ham","Norwich","2.22","3.55","3.55","1.01","11.50","1.25","3.95","1.94","2.00","3.15","1.36","5.70","1.11","1.67","2.21"
"7268","26-09-15 13:45","England","Premier League","2015/2016","Tottenham","Manchester City","3.75","3.65","2.12","1.04","13.00","1.20","4.55","1.77","2.22","2.75","1.45","4.85","1.15","1.56","2.43"
"7269","20-09-15 17:00","England","Premier League","2015/2016","Liverpool","Norwich","1.61","4.25","6.30","1.05","11.00","1.23","4.20","1.86","2.09","3.00","1.39","5.50","1.12","1.80","2.01"
"7270","20-09-15 17:00","England","Premier League","2015/2016","Southampton","Manchester Utd","3.50","3.40","2.32","1.05","8.10","1.35","3.20","2.27","1.74","3.95","1.25","7.90","1.05","1.86","1.94"
"7271","20-09-15 14:30","England","Premier League","2015/2016","Tottenham","Crystal Palace","1.99","3.75","4.10","1.05","11.00","1.22","4.30","1.83","2.13","2.91","1.41","5.30","1.13","1.62","2.30"
"7272","19-09-15 18:30","England","Premier League","2015/2016","Manchester City","West Ham","1.31","6.60","9.90","1.01","21.00","1.11","5.70","1.45","2.75","2.25","1.75","3.75","1.27","1.92","1.88"
"7273","19-09-15 16:00","England","Premier League","2015/2016","Aston Villa","West Brom","2.40","3.25","3.45","1.07","7.10","1.43","2.83","2.54","1.61","4.55","1.20","9.50","1.03","2.01","1.80"
"7274","19-09-15 16:00","England","Premier League","2015/2016","Bournemouth","Sunderland","1.62","4.65","5.50","1.02","13.50","1.18","4.85","1.67","2.41","2.53","1.52","4.40","1.18","1.67","2.20"
"7275","19-09-15 16:00","England","Premier League","2015/2016","Newcastle","Watford","2.27","3.50","3.50","1.04","8.80","1.31","3.45","2.11","1.85","3.60","1.29","6.80","1.08","1.77","2.05"
"7276","19-09-15 16:00","England","Premier League","2015/2016","Stoke","Leicester","2.90","3.40","2.66","1.04","8.80","1.29","3.60","2.07","1.88","3.45","1.31","6.70","1.08","1.73","2.11"
"7277","19-09-15 16:00","England","Premier League","2015/2016","Swansea","Everton","2.28","3.50","3.45","1.03","9.10","1.28","3.60","2.05","1.90","3.35","1.32","6.30","1.09","1.73","2.11"
"7278","19-09-15 13:45","England","Premier League","2015/2016","Chelsea","Arsenal","2.51","3.60","2.96","1.05","11.00","1.21","4.40","1.78","2.21","2.75","1.45","5.00","1.14","1.56","2.43"
"7279","14-09-15 21:00","England","Premier League","2015/2016","West Ham","Newcastle","2.09","3.60","3.90","1.03","9.80","1.25","3.95","1.94","2.00","3.25","1.34","5.70","1.11","1.66","2.22"
"7280","13-09-15 17:00","England","Premier League","2015/2016","Leicester","Aston Villa","1.88","3.95","4.40","1.03","9.80","1.26","3.85","1.94","2.00","3.20","1.35","6.00","1.10","1.77","2.05"
"7281","13-09-15 14:30","England","Premier League","2015/2016","Sunderland","Tottenham","4.45","3.60","1.96","1.03","9.50","1.27","3.75","1.99","1.95","3.25","1.34","6.20","1.10","1.73","2.11"
"7282","12-09-15 18:30","England","Premier League","2015/2016","Manchester Utd","Liverpool","1.94","3.50","4.70","1.04","8.80","1.31","3.45","2.19","1.79","3.75","1.27","7.40","1.07","1.81","2.00"
"7283","12-09-15 16:00","England","Premier League","2015/2016","Arsenal","Stoke","1.31","6.30","11.00","1.02","17.00","1.11","6.60","1.50","2.88","2.11","1.73","3.55","1.26","2.08","1.75"
"7284","12-09-15 16:00","England","Premier League","2015/2016","Crystal Palace","Manchester City","5.10","3.90","1.78","1.04","13.00","1.16","5.30","1.67","2.40","2.48","1.54","4.40","1.18","1.55","2.45"
"7285","12-09-15 16:00","England","Premier League","2015/2016","Norwich","Bournemouth","2.42","3.50","3.17","1.03","9.50","1.27","3.75","1.99","1.95","3.25","1.34","6.10","1.10","1.74","2.10"
"7286","12-09-15 16:00","England","Premier League","2015/2016","Watford","Swansea","2.73","3.35","2.85","1.04","8.40","1.34","3.25","2.22","1.77","3.85","1.26","7.70","1.06","1.82","1.99"
"7287","12-09-15 16:00","England","Premier League","2015/2016","West Brom","Southampton","3.25","3.35","2.45","1.05","7.80","1.39","3.00","2.38","1.68","4.25","1.22","8.50","1.04","1.91","1.89"
"7288","12-09-15 13:45","England","Premier League","2015/2016","Everton","Chelsea","3.70","3.60","2.15","1.05","11.00","1.23","4.20","1.85","2.11","2.91","1.41","5.30","1.13","1.60","2.34"
"7289","30-08-15 17:00","England","Premier League","2015/2016","Swansea","Manchester Utd","3.95","3.50","2.11","1.05","7.80","1.30","3.50","2.11","1.85","3.50","1.30","6.80","1.08","1.78","2.04"
"7290","30-08-15 14:30","England","Premier League","2015/2016","Southampton","Norwich","2.12","3.45","3.95","1.04","8.40","1.31","3.45","2.13","1.83","3.60","1.29","7.00","1.08","1.79","2.02"
"7291","29-08-15 18:30","England","Premier League","2015/2016","Tottenham","Everton","2.08","3.60","3.90","1.05","11.00","1.24","4.05","1.89","2.06","3.00","1.39","5.50","1.12","1.69","2.18"
"7292","29-08-15 16:00","England","Premier League","2015/2016","Aston Villa","Sunderland","2.14","3.35","4.05","1.04","8.40","1.34","3.25","2.24","1.76","3.85","1.26","7.70","1.06","1.85","1.95"
"7293","29-08-15 16:00","England","Premier League","2015/2016","Bournemouth","Leicester","2.09","3.80","3.70","1.04","13.00","1.19","4.70","1.72","2.30","2.62","1.49","4.70","1.16","1.58","2.38"
"7294","29-08-15 16:00","England","Premier League","2015/2016","Chelsea","Crystal Palace","1.38","5.30","10.00","1.03","15.00","1.17","5.10","1.69","2.36","2.62","1.49","4.70","1.16","1.87","1.93"
"7295","29-08-15 16:00","England","Premier League","2015/2016","Liverpool","West Ham","1.41","5.20","8.90","1.03","15.00","1.19","4.70","1.65","2.45","2.51","1.53","4.00","1.21","1.95","1.85"
"7296","29-08-15 16:00","England","Premier League","2015/2016","Manchester City","Watford","1.24","7.50","13.50","1.01","23.00","1.10","6.00","1.39","3.00","2.07","1.88","3.30","1.33","1.83","1.98"
"7297","29-08-15 16:00","England","Premier League","2015/2016","Stoke","West Brom","2.11","3.30","4.20","1.05","7.80","1.37","3.10","2.34","1.70","4.20","1.23","8.20","1.05","1.93","1.87"
"7298","29-08-15 13:45","England","Premier League","2015/2016","Newcastle","Arsenal","6.00","4.60","1.59","1.03","15.00","1.21","4.40","1.69","2.36","2.65","1.48","4.55","1.17","1.67","2.21"
"7299","24-08-15 21:00","England","Premier League","2015/2016","Arsenal","Liverpool","1.79","4.20","4.60","1.04","13.00","1.23","4.20","1.76","2.25","2.79","1.44","4.80","1.15","1.61","2.32"
"7300","23-08-15 17:00","England","Premier League","2015/2016","Everton","Manchester City","5.40","4.30","1.68","1.02","14.50","1.17","5.10","1.63","2.50","2.38","1.58","3.90","1.22","1.62","2.30"
"7301","23-08-15 17:00","England","Premier League","2015/2016","Watford","Southampton","2.73","3.40","2.82","1.04","8.40","1.33","3.30","2.08","1.87","3.50","1.30","6.30","1.09","1.83","1.98"
"7302","23-08-15 14:30","England","Premier League","2015/2016","West Brom","Chelsea","7.10","4.40","1.55","1.05","8.30","1.28","3.65","1.93","2.01","3.20","1.35","5.50","1.12","1.95","1.85"
"7303","22-08-15 16:00","England","Premier League","2015/2016","Crystal Palace","Aston Villa","1.83","3.80","4.90","1.05","8.10","1.34","3.25","2.12","1.84","3.65","1.28","6.70","1.08","1.95","1.85"
"7304","22-08-15 16:00","England","Premier League","2015/2016","Leicester","Tottenham","2.62","3.60","2.81","1.05","11.00","1.26","3.85","1.89","2.06","3.10","1.37","5.40","1.12","1.62","2.30"
"7305","22-08-15 16:00","England","Premier League","2015/2016","Norwich","Stoke","2.19","3.50","3.70","1.04","8.80","1.32","3.35","2.16","1.81","3.65","1.28","7.20","1.07","1.82","1.99"
"7306","22-08-15 16:00","England","Premier League","2015/2016","Sunderland","Swansea","4.05","3.45","2.09","1.04","8.40","1.32","3.35","2.18","1.80","3.75","1.27","7.20","1.07","1.83","1.97"
"7307","22-08-15 16:00","England","Premier League","2015/2016","West Ham","Bournemouth","2.55","3.55","2.94","1.03","9.10","1.29","3.60","2.05","1.90","3.45","1.31","6.30","1.09","1.74","2.09"
"7308","22-08-15 13:45","England","Premier League","2015/2016","Manchester Utd","Newcastle","1.36","5.60","10.00","1.03","15.00","1.21","4.40","1.70","2.34","2.65","1.48","4.55","1.17","1.93","1.87"
"7309","17-08-15 21:00","England","Premier League","2015/2016","Liverpool","Bournemouth","1.51","4.65","7.30","1.05","11.00","1.22","4.25","1.84","2.12","2.95","1.40","5.50","1.12","1.88","1.92"
"7310","16-08-15 17:00","England","Premier League","2015/2016","Manchester City","Chelsea","2.06","3.55","4.05","1.03","9.50","1.26","3.85","1.98","1.96","3.25","1.34","6.10","1.10","1.71","2.14"
"7311","16-08-15 14:30","England","Premier League","2015/2016","Crystal Palace","Arsenal","5.20","4.20","1.72","1.04","13.00","1.20","4.55","1.76","2.24","2.75","1.45","4.85","1.15","1.68","2.19"
"7312","15-08-15 16:00","England","Premier League","2015/2016","Sunderland","Norwich","2.85","3.35","2.73","1.05","7.80","1.36","3.12","2.20","1.79","3.95","1.25","7.10","1.07","1.80","2.01"
"7313","15-08-15 16:00","England","Premier League","2015/2016","Swansea","Newcastle","1.86","3.85","4.65","1.03","12.00","1.24","4.05","1.89","2.06","3.04","1.38","5.70","1.11","1.71","2.14"
"7314","15-08-15 16:00","England","Premier League","2015/2016","Tottenham","Stoke","1.69","4.05","5.70","1.04","11.50","1.24","4.05","1.89","2.06","3.04","1.38","5.70","1.11","1.77","2.05"
"7315","15-08-15 16:00","England","Premier League","2015/2016","Watford","West Brom","2.11","3.60","3.80","1.05","9.60","1.33","3.30","2.10","1.86","3.50","1.30","6.30","1.09","1.78","2.04"
"7316","15-08-15 16:00","England","Premier League","2015/2016","West Ham","Leicester","2.44","3.60","3.05","1.03","12.00","1.25","3.95","1.83","2.13","3.00","1.39","5.20","1.13","1.58","2.38"
"7317","15-08-15 13:45","England","Premier League","2015/2016","Southampton","Everton","2.05","3.55","4.10","1.04","8.80","1.30","3.50","2.11","1.85","3.60","1.29","6.80","1.08","1.78","2.04"
"7318","14-08-15 20:45","England","Premier League","2015/2016","Aston Villa","Manchester Utd","5.40","3.75","1.78","1.06","8.00","1.37","3.10","2.22","1.77","4.05","1.24","7.10","1.07","1.99","1.82"
"7319","10-08-15 21:00","England","Premier League","2015/2016","West Brom","Manchester City","5.70","4.05","1.69","1.05","10.50","1.25","3.95","1.82","2.15","2.91","1.41","5.00","1.14","1.74","2.09"
"7320","09-08-15 17:00","England","Premier League","2015/2016","Stoke","Liverpool","3.90","3.50","2.12","1.04","8.40","1.33","3.30","2.10","1.86","3.50","1.30","6.30","1.09","1.79","2.02"
"7321","09-08-15 14:30","England","Premier League","2015/2016","Arsenal","West Ham","1.25","7.10","14.00","1.01","19.00","1.16","5.30","1.56","2.67","2.34","1.60","3.90","1.22","2.01","1.80"
"7322","09-08-15 14:30","England","Premier League","2015/2016","Newcastle","Southampton","3.14","3.25","2.57","1.05","7.80","1.37","3.10","2.24","1.76","4.05","1.24","7.10","1.07","1.83","1.98"
"7323","08-08-15 18:30","England","Premier League","2015/2016","Chelsea","Swansea","1.38","4.95","11.50","1.04","13.00","1.27","3.75","1.91","2.04","3.12","1.36","5.40","1.12","2.01","1.80"
"7324","08-08-15 16:00","England","Premier League","2015/2016","Bournemouth","Aston Villa","1.87","3.95","4.45","1.04","8.80","1.31","3.45","1.99","1.95","3.30","1.33","6.00","1.10","1.75","2.08"
"7325","08-08-15 16:00","England","Premier League","2015/2016","Everton","Watford","1.82","3.60","5.40","1.05","11.00","1.29","3.60","1.96","1.98","3.25","1.34","5.50","1.12","1.84","1.96"
"7326","08-08-15 16:00","England","Premier League","2015/2016","Leicester","Sunderland","1.84","3.85","4.75","1.05","7.80","1.37","3.10","2.23","1.77","4.05","1.24","7.10","1.07","1.95","1.85"
"7327","08-08-15 16:00","England","Premier League","2015/2016","Norwich","Crystal Palace","2.52","3.35","3.14","1.05","7.80","1.36","3.12","2.20","1.79","3.95","1.25","7.10","1.07","1.86","1.94"
"7328","08-08-15 13:45","England","Premier League","2015/2016","Manchester Utd","Tottenham","1.65","4.15","6.00","1.04","13.00","1.25","3.95","1.81","2.16","2.91","1.41","5.00","1.14","1.65","2.24"
