"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"5322","06-12-20 13:00","England","Premier League","2020/2021","West Brom","Crystal Palace","3.10","3.32","2.45","1.06","9.68","1.30","3.66","2.09","1.83","3.52","1.32","7.10","1.11","1.70","2.15"
"5323","05-12-20 21:00","England","Premier League","2020/2021","Chelsea","Leeds","1.48","5.14","6.16","1.02","13.00","1.14","5.91","1.42","2.96","2.09","1.83","3.45","1.33","1.57","2.40"
"5324","05-12-20 18:30","England","Premier League","2020/2021","West Ham","Manchester Utd","3.63","3.57","2.10","1.03","14.00","1.24","4.30","1.78","2.15","2.84","1.45","5.57","1.16","1.61","2.31"
"5325","05-12-20 16:00","England","Premier League","2020/2021","Manchester City","Fulham","1.11","12.10","21.00","1.02","15.00","1.10","7.53","1.30","3.66","1.78","2.15","2.66","1.50","2.10","1.73"
"5326","05-12-20 13:30","England","Premier League","2020/2021","Burnley","Everton","3.92","3.68","1.98","1.06","10.70","1.30","3.66","1.98","1.92","3.45","1.33","7.10","1.11","1.70","2.15"
"5327","30-11-20 21:00","England","Premier League","2020/2021","West Ham","Aston Villa","2.35","3.58","3.07","1.03","14.00","1.21","4.66","1.67","2.26","2.66","1.50","4.97","1.19","1.54","2.48"
"5328","30-11-20 18:30","England","Premier League","2020/2021","Leicester","Fulham","1.56","4.27","6.49","1.03","14.00","1.24","4.30","1.67","2.26","2.66","1.50","4.97","1.19","1.68","2.19"
"5329","29-11-20 20:15","England","Premier League","2020/2021","Arsenal","Wolves","2.04","3.33","4.15","1.08","8.60","1.37","3.23","2.18","1.76","4.14","1.25","8.64","1.08","1.84","1.97"
"5330","29-11-20 17:30","England","Premier League","2020/2021","Chelsea","Tottenham","2.00","3.69","3.85","1.03","14.00","1.21","4.66","1.67","2.26","2.66","1.50","4.97","1.19","1.56","2.43"
"5331","29-11-20 15:00","England","Premier League","2020/2021","Southampton","Manchester Utd","4.18","3.68","1.92","1.03","14.00","1.21","4.66","1.67","2.26","2.66","1.50","4.97","1.19","1.56","2.43"
"5332","28-11-20 21:00","England","Premier League","2020/2021","West Brom","Sheffield Utd","2.66","3.27","2.86","1.08","8.60","1.37","3.23","2.29","1.70","4.14","1.25","8.64","1.08","1.85","1.95"
"5333","28-11-20 18:30","England","Premier League","2020/2021","Everton","Leeds","2.17","3.84","3.23","1.02","18.30","1.20","4.84","1.57","2.47","2.40","1.60","4.50","1.22","1.50","2.60"
"5334","28-11-20 16:00","England","Premier League","2020/2021","Manchester City","Burnley","1.14","10.50","17.80","1.02","15.00","1.11","6.99","1.33","3.44","1.86","2.05","2.84","1.45","2.18","1.68"
"5335","28-11-20 13:30","England","Premier League","2020/2021","Brighton","Liverpool","5.13","4.31","1.66","1.02","18.30","1.17","5.38","1.54","2.55","2.30","1.65","4.14","1.25","1.57","2.41"
"5336","27-11-20 21:00","England","Premier League","2020/2021","Crystal Palace","Newcastle","2.15","3.28","3.84","1.08","8.60","1.37","3.23","2.29","1.70","4.14","1.25","8.64","1.08","1.85","1.95"
"5337","23-11-20 21:00","England","Premier League","2020/2021","Wolves","Southampton","2.34","3.31","3.31","1.08","8.60","1.42","2.96","2.29","1.70","4.14","1.25","9.34","1.07","1.88","1.92"
"5338","23-11-20 18:30","England","Premier League","2020/2021","Burnley","Crystal Palace","2.80","3.16","2.79","1.08","8.60","1.37","3.23","2.29","1.70","4.14","1.25","8.64","1.08","1.84","1.97"
"5339","22-11-20 20:15","England","Premier League","2020/2021","Liverpool","Leicester","1.79","4.08","4.42","1.02","18.30","1.17","5.38","1.54","2.55","2.30","1.65","4.14","1.25","1.53","2.51"
"5340","22-11-20 17:30","England","Premier League","2020/2021","Leeds","Arsenal","3.67","3.90","1.99","1.02","16.10","1.20","4.84","1.62","2.37","2.50","1.56","4.50","1.22","1.53","2.51"
"5341","22-11-20 15:00","England","Premier League","2020/2021","Sheffield Utd","West Ham","3.37","3.27","2.34","1.06","9.68","1.33","3.44","2.18","1.76","3.84","1.28","8.05","1.09","1.76","2.07"
"5342","22-11-20 13:00","England","Premier League","2020/2021","Fulham","Everton","4.68","3.89","1.78","1.03","14.00","1.26","4.03","1.86","2.05","3.21","1.37","6.08","1.14","1.70","2.15"
"5343","21-11-20 21:00","England","Premier League","2020/2021","Manchester Utd","West Brom","1.33","5.88","9.20","1.02","16.10","1.17","5.38","1.54","2.55","2.30","1.65","4.14","1.25","1.77","2.04"
"5344","21-11-20 18:30","England","Premier League","2020/2021","Tottenham","Manchester City","4.32","4.11","1.80","1.02","17.00","1.19","5.00","1.61","2.38","2.47","1.57","4.48","1.22","1.58","2.31"
"5345","21-11-20 16:00","England","Premier League","2020/2021","Aston Villa","Brighton","2.14","3.65","3.45","1.03","14.00","1.21","4.66","1.62","2.37","2.50","1.56","4.97","1.19","1.54","2.48"
"5346","21-11-20 13:30","England","Premier League","2020/2021","Newcastle","Chelsea","7.14","4.85","1.46","1.03","14.00","1.21","4.66","1.67","2.26","2.66","1.50","4.97","1.19","1.70","2.15"
"5347","08-11-20 20:15","England","Premier League","2020/2021","Arsenal","Aston Villa","1.62","4.52","5.18","1.02","18.30","1.20","4.84","1.54","2.55","2.40","1.60","4.14","1.25","1.56","2.43"
"5348","08-11-20 17:30","England","Premier League","2020/2021","Manchester City","Liverpool","1.91","4.49","3.51","1.02","13.00","1.13","6.45","1.42","2.96","1.98","1.92","3.21","1.37","1.38","3.05"
"5349","08-11-20 15:00","England","Premier League","2020/2021","Leicester","Wolves","2.21","3.29","3.65","1.08","8.60","1.37","3.23","2.29","1.70","4.14","1.25","8.64","1.08","1.85","1.95"
"5350","08-11-20 13:00","England","Premier League","2020/2021","West Brom","Tottenham","6.50","4.68","1.51","1.02","16.10","1.20","4.84","1.62","2.37","2.50","1.56","4.50","1.22","1.71","2.13"
"5351","07-11-20 21:00","England","Premier League","2020/2021","West Ham","Fulham","1.83","3.91","4.38","1.05","11.80","1.24","4.30","1.78","2.15","2.84","1.45","5.57","1.16","1.67","2.21"
"5352","07-11-20 18:30","England","Premier League","2020/2021","Chelsea","Sheffield Utd","1.38","5.13","8.82","1.03","14.00","1.24","4.30","1.67","2.26","2.84","1.45","5.57","1.16","1.94","1.86"
"5353","07-11-20 16:00","England","Premier League","2020/2021","Crystal Palace","Leeds","3.04","3.57","2.37","1.05","11.80","1.24","4.30","1.78","2.15","2.84","1.45","5.57","1.16","1.60","2.33"
"5354","07-11-20 13:30","England","Premier League","2020/2021","Everton","Manchester Utd","3.25","3.86","2.15","1.03","14.00","1.21","4.66","1.67","2.26","2.66","1.50","4.97","1.19","1.56","2.43"
"5355","06-11-20 21:00","England","Premier League","2020/2021","Southampton","Newcastle","2.07","3.59","3.71","1.05","11.80","1.26","4.03","1.86","2.05","3.21","1.37","6.08","1.14","1.68","2.19"
"5356","06-11-20 18:30","England","Premier League","2020/2021","Brighton","Burnley","1.96","3.48","4.30","1.06","9.68","1.33","3.44","2.18","1.76","3.84","1.28","8.05","1.09","1.85","1.95"
"5357","02-11-20 21:00","England","Premier League","2020/2021","Leeds","Leicester","2.58","3.77","2.64","1.02","16.10","1.20","4.84","1.57","2.47","2.40","1.60","4.50","1.22","1.46","2.72"
"5358","02-11-20 18:30","England","Premier League","2020/2021","Fulham","West Brom","2.45","3.37","3.06","1.06","10.70","1.29","3.76","1.98","1.92","3.44","1.33","6.72","1.12","1.68","2.19"
"5359","01-11-20 20:15","England","Premier League","2020/2021","Tottenham","Brighton","1.55","4.38","6.39","1.02","16.10","1.20","4.84","1.62","2.37","2.50","1.56","4.50","1.22","1.65","2.25"
"5360","01-11-20 17:30","England","Premier League","2020/2021","Manchester Utd","Arsenal","1.99","3.68","3.88","1.05","11.80","1.26","4.03","1.86","2.05","3.01","1.41","6.08","1.14","1.68","2.19"
"5361","01-11-20 15:00","England","Premier League","2020/2021","Newcastle","Everton","3.62","3.36","2.19","1.06","9.68","1.30","3.66","1.98","1.92","3.52","1.32","7.10","1.11","1.71","2.13"
"5362","01-11-20 13:00","England","Premier League","2020/2021","Aston Villa","Southampton","2.57","3.70","2.70","1.02","16.10","1.20","4.84","1.62","2.37","2.50","1.56","4.50","1.22","1.54","2.48"
"5363","31-10-20 18:30","England","Premier League","2020/2021","Liverpool","West Ham","1.42","5.12","7.54","1.02","15.00","1.13","6.45","1.42","2.96","2.09","1.83","3.45","1.33","1.58","2.38"
"5364","31-10-20 16:00","England","Premier League","2020/2021","Burnley","Chelsea","5.97","4.42","1.57","1.05","11.70","1.26","3.99","1.88","2.03","3.06","1.40","6.08","1.14","1.77","2.04"
"5365","31-10-20 13:30","England","Premier League","2020/2021","Sheffield Utd","Manchester City","9.67","6.11","1.31","1.02","16.10","1.17","5.38","1.54","2.55","2.30","1.65","4.14","1.25","1.85","1.95"
"5366","30-10-20 21:00","England","Premier League","2020/2021","Wolves","Crystal Palace","1.98","3.26","4.56","1.11","6.99","1.49","2.69","2.50","1.56","4.97","1.19","10.20","1.06","2.10","1.73"
"5367","26-10-20 21:00","England","Premier League","2020/2021","Burnley","Tottenham","5.90","4.44","1.57","1.03","14.00","1.21","4.66","1.67","2.26","2.66","1.50","4.97","1.19","1.71","2.13"
"5368","26-10-20 18:30","England","Premier League","2020/2021","Brighton","West Brom","1.71","4.00","5.12","1.05","11.80","1.26","4.03","1.86","2.05","3.01","1.41","6.08","1.14","1.76","2.07"
"5369","25-10-20 20:15","England","Premier League","2020/2021","Arsenal","Leicester","1.89","3.67","4.34","1.05","11.80","1.26","4.03","1.86","2.05","3.21","1.37","6.08","1.14","1.67","2.21"
"5370","25-10-20 17:30","England","Premier League","2020/2021","Wolves","Newcastle","1.80","3.57","5.15","1.08","8.60","1.37","3.23","2.29","1.70","4.14","1.25","8.64","1.08","1.94","1.86"
"5371","25-10-20 15:00","England","Premier League","2020/2021","Southampton","Everton","3.27","3.69","2.20","1.03","14.00","1.21","4.66","1.67","2.26","2.66","1.50","4.97","1.19","1.57","2.41"
"5372","24-10-20 21:00","England","Premier League","2020/2021","Liverpool","Sheffield Utd","1.22","7.69","12.30","1.02","15.00","1.10","7.45","1.30","3.72","1.80","2.13","2.70","1.49","1.74","2.09"
"5373","24-10-20 18:30","England","Premier League","2020/2021","Manchester Utd","Chelsea","2.62","3.59","2.70","1.03","14.00","1.21","4.66","1.67","2.26","2.66","1.50","4.97","1.19","1.54","2.48"
"5374","24-10-20 16:00","England","Premier League","2020/2021","Fulham","Crystal Palace","2.56","3.28","2.97","1.08","8.60","1.37","3.23","2.29","1.70","4.14","1.25","8.64","1.08","1.84","1.97"
"5375","24-10-20 13:30","England","Premier League","2020/2021","West Ham","Manchester City","7.11","5.40","1.42","1.02","13.00","1.13","6.45","1.37","3.23","2.09","1.83","3.21","1.37","1.53","2.51"
"5376","23-10-20 21:00","England","Premier League","2020/2021","Aston Villa","Leeds","2.01","3.91","3.60","1.02","18.30","1.17","5.38","1.54","2.55","2.21","1.70","3.84","1.28","1.46","2.72"
"5377","19-10-20 21:00","England","Premier League","2020/2021","Leeds","Wolves","2.46","3.48","2.97","1.06","10.70","1.29","3.76","1.98","1.92","3.44","1.33","6.72","1.12","1.67","2.21"
"5378","19-10-20 18:30","England","Premier League","2020/2021","West Brom","Burnley","2.53","3.47","2.88","1.06","10.70","1.29","3.76","1.98","1.92","3.21","1.37","6.72","1.12","1.67","2.21"
"5379","18-10-20 20:15","England","Premier League","2020/2021","Leicester","Aston Villa","2.28","3.67","3.12","1.02","16.10","1.20","4.84","1.57","2.47","2.40","1.60","4.50","1.22","1.48","2.66"
"5380","18-10-20 17:30","England","Premier League","2020/2021","Tottenham","West Ham","1.62","4.26","5.57","1.02","16.10","1.20","4.84","1.57","2.47","2.40","1.60","4.50","1.22","1.61","2.31"
"5381","18-10-20 15:00","England","Premier League","2020/2021","Crystal Palace","Brighton","3.08","3.33","2.46","1.06","9.68","1.37","3.23","2.18","1.76","3.84","1.28","8.05","1.09","1.76","2.07"
"5382","18-10-20 13:00","England","Premier League","2020/2021","Sheffield Utd","Fulham","2.17","3.31","3.74","1.08","8.60","1.37","3.23","2.29","1.70","4.14","1.25","8.64","1.08","1.84","1.97"
"5383","17-10-20 21:00","England","Premier League","2020/2021","Newcastle","Manchester Utd","4.92","4.27","1.69","1.02","16.10","1.21","4.66","1.62","2.37","2.66","1.50","4.97","1.19","1.60","2.33"
"5384","17-10-20 18:30","England","Premier League","2020/2021","Manchester City","Arsenal","1.54","4.88","5.65","1.01","20.00","1.14","5.91","1.46","2.82","2.18","1.76","3.52","1.32","1.53","2.51"
"5385","17-10-20 16:00","England","Premier League","2020/2021","Chelsea","Southampton","1.54","4.69","5.96","1.02","18.30","1.17","5.38","1.49","2.69","2.21","1.70","3.84","1.28","1.56","2.43"
"5386","17-10-20 13:30","England","Premier League","2020/2021","Everton","Liverpool","4.57","4.29","1.73","1.01","18.00","1.14","5.91","1.46","2.82","2.18","1.76","3.84","1.28","1.45","2.76"
"5387","04-10-20 20:15","England","Premier League","2020/2021","Aston Villa","Liverpool","7.12","4.89","1.46","1.02","13.00","1.14","5.91","1.42","2.96","2.09","1.83","3.45","1.33","1.54","2.48"
"5388","04-10-20 17:30","England","Premier League","2020/2021","Manchester Utd","Tottenham","2.03","3.76","3.66","1.03","14.00","1.21","4.66","1.67","2.26","2.66","1.50","4.97","1.19","1.57","2.41"
"5389","04-10-20 15:00","England","Premier League","2020/2021","Arsenal","Sheffield Utd","1.51","4.28","7.50","1.03","14.00","1.24","4.30","1.78","2.15","2.84","1.45","5.57","1.16","1.77","2.04"
"5390","04-10-20 15:00","England","Premier League","2020/2021","Wolves","Fulham","1.76","3.48","5.72","1.08","8.60","1.37","3.23","2.29","1.70","4.14","1.25","8.64","1.08","1.96","1.84"
"5391","04-10-20 13:00","England","Premier League","2020/2021","Leicester","West Ham","1.76","4.11","4.59","1.02","18.30","1.20","4.84","1.57","2.47","2.40","1.60","4.14","1.25","1.54","2.48"
"5392","04-10-20 13:00","England","Premier League","2020/2021","Southampton","West Brom","1.90","3.85","4.10","1.03","14.00","1.24","4.30","1.74","2.15","2.84","1.45","5.57","1.16","1.65","2.25"
"5393","03-10-20 21:00","England","Premier League","2020/2021","Newcastle","Burnley","2.33","3.31","3.32","1.06","9.68","1.30","3.66","2.09","1.83","3.52","1.32","7.10","1.11","1.71","2.13"
"5394","03-10-20 18:30","England","Premier League","2020/2021","Leeds","Manchester City","8.25","6.71","1.31","1.02","15.00","1.10","7.53","1.30","3.66","1.78","2.15","2.66","1.50","1.57","2.41"
"5395","03-10-20 16:00","England","Premier League","2020/2021","Everton","Brighton","1.74","3.81","5.19","1.03","14.00","1.21","4.66","1.67","2.26","2.66","1.50","4.97","1.19","1.61","2.31"
"5396","03-10-20 13:30","England","Premier League","2020/2021","Chelsea","Crystal Palace","1.51","4.41","7.12","1.03","14.00","1.24","4.30","1.78","2.15","2.84","1.45","5.57","1.16","1.70","2.15"
"5397","28-09-20 21:00","England","Premier League","2020/2021","Liverpool","Arsenal","1.47","5.35","6.11","1.02","15.00","1.13","6.45","1.37","3.23","1.98","1.92","3.21","1.37","1.46","2.72"
"5398","28-09-20 18:45","England","Premier League","2020/2021","Fulham","Aston Villa","3.22","3.46","2.32","1.05","11.80","1.29","3.76","1.86","2.05","3.21","1.37","6.72","1.12","1.68","2.19"
"5399","27-09-20 20:00","England","Premier League","2020/2021","West Ham","Wolves","3.36","3.36","2.29","1.08","8.60","1.33","3.44","2.18","1.76","3.84","1.28","8.05","1.09","1.77","2.04"
"5400","27-09-20 17:30","England","Premier League","2020/2021","Manchester City","Leicester","1.31","5.94","9.81","1.01","19.00","1.14","5.91","1.42","2.96","2.09","1.83","3.45","1.33","1.68","2.19"
"5401","27-09-20 15:00","England","Premier League","2020/2021","Tottenham","Newcastle","1.42","4.88","8.13","1.03","14.00","1.21","4.66","1.62","2.37","2.66","1.50","4.97","1.19","1.79","2.02"
"5402","27-09-20 13:00","England","Premier League","2020/2021","Sheffield Utd","Leeds","3.04","3.47","2.42","1.06","10.70","1.30","3.66","2.09","1.83","3.52","1.32","7.10","1.11","1.71","2.13"
"5403","26-09-20 21:00","England","Premier League","2020/2021","Burnley","Southampton","3.37","3.47","2.24","1.05","11.80","1.26","4.03","1.86","2.05","3.21","1.37","6.08","1.14","1.65","2.25"
"5404","26-09-20 18:30","England","Premier League","2020/2021","West Brom","Chelsea","7.01","4.87","1.46","1.02","18.30","1.17","5.38","1.54","2.55","2.30","1.65","4.14","1.25","1.65","2.25"
"5405","26-09-20 16:00","England","Premier League","2020/2021","Crystal Palace","Everton","3.81","3.38","2.12","1.06","10.70","1.29","3.76","1.98","1.92","3.45","1.33","6.72","1.12","1.68","2.19"
"5406","26-09-20 13:30","England","Premier League","2020/2021","Brighton","Manchester Utd","5.68","4.11","1.63","1.03","14.00","1.21","4.66","1.62","2.37","2.50","1.56","4.97","1.19","1.65","2.25"
"5407","21-09-20 21:15","England","Premier League","2020/2021","Wolves","Manchester City","7.18","4.62","1.48","1.05","11.80","1.24","4.30","1.78","2.15","2.84","1.45","5.57","1.16","1.85","1.95"
"5408","21-09-20 19:00","England","Premier League","2020/2021","Aston Villa","Sheffield Utd","2.37","3.24","3.34","1.08","8.60","1.37","3.23","2.18","1.76","4.14","1.25","8.64","1.08","1.85","1.95"
"5409","20-09-20 20:00","England","Premier League","2020/2021","Leicester","Burnley","1.51","4.41","7.12","1.05","11.80","1.26","4.03","1.86","2.05","3.21","1.37","6.08","1.14","1.85","1.95"
"5410","20-09-20 17:30","England","Premier League","2020/2021","Chelsea","Liverpool","3.65","3.98","1.98","1.02","18.30","1.20","4.84","1.57","2.47","2.40","1.60","4.14","1.25","1.50","2.60"
"5411","20-09-20 15:00","England","Premier League","2020/2021","Newcastle","Brighton","2.43","3.31","3.15","1.06","9.68","1.37","3.23","2.18","1.76","3.84","1.28","8.05","1.09","1.76","2.07"
"5412","20-09-20 13:00","England","Premier League","2020/2021","Southampton","Tottenham","3.58","3.47","2.16","1.06","10.70","1.29","3.76","1.98","1.92","3.21","1.37","6.72","1.12","1.67","2.21"
"5413","19-09-20 21:00","England","Premier League","2020/2021","Arsenal","West Ham","1.48","4.60","7.16","1.02","16.10","1.21","4.66","1.62","2.37","2.66","1.50","4.97","1.19","1.71","2.13"
"5414","19-09-20 18:30","England","Premier League","2020/2021","Manchester Utd","Crystal Palace","1.36","5.12","9.73","1.02","16.10","1.21","4.66","1.62","2.37","2.66","1.50","4.97","1.19","1.85","1.95"
"5415","19-09-20 16:00","England","Premier League","2020/2021","Leeds","Fulham","1.67","3.88","5.70","1.05","11.80","1.29","3.76","1.86","2.05","3.21","1.37","6.72","1.12","1.77","2.04"
"5416","19-09-20 13:30","England","Premier League","2020/2021","Everton","West Brom","1.58","4.09","6.60","1.06","10.70","1.29","3.76","1.98","1.92","3.45","1.33","6.72","1.12","1.85","1.95"
"5417","14-09-20 21:15","England","Premier League","2020/2021","Brighton","Chelsea","6.19","4.50","1.54","1.03","14.00","1.21","4.66","1.67","2.26","2.66","1.50","4.97","1.19","1.71","2.13"
"5418","14-09-20 19:00","England","Premier League","2020/2021","Sheffield Utd","Wolves","3.50","2.95","2.46","1.14","5.91","1.62","2.37","3.01","1.41","6.72","1.12","14.10","1.03","2.26","1.64"
"5419","13-09-20 17:30","England","Premier League","2020/2021","Tottenham","Everton","2.05","3.49","3.90","1.06","9.68","1.30","3.66","1.98","1.92","3.45","1.33","7.10","1.11","1.77","2.05"
"5420","13-09-20 15:00","England","Premier League","2020/2021","West Brom","Leicester","3.55","3.49","2.16","1.06","10.60","1.34","3.40","2.10","1.82","3.93","1.27","8.05","1.09","1.76","2.07"
"5421","12-09-20 21:00","England","Premier League","2020/2021","West Ham","Newcastle","2.00","3.69","3.85","1.05","11.80","1.26","4.03","1.86","2.05","3.21","1.37","6.08","1.14","1.68","2.19"
"5422","12-09-20 18:30","England","Premier League","2020/2021","Liverpool","Leeds","1.27","6.27","11.50","1.01","19.00","1.17","5.38","1.46","2.82","2.18","1.76","3.52","1.32","1.77","2.04"
"5423","12-09-20 16:00","England","Premier League","2020/2021","Crystal Palace","Southampton","3.08","3.33","2.46","1.08","8.60","1.33","3.44","2.18","1.76","3.84","1.28","8.05","1.09","1.83","1.97"
"5424","12-09-20 13:30","England","Premier League","2020/2021","Fulham","Arsenal","5.43","4.08","1.66","1.06","10.70","1.30","3.66","1.98","1.92","3.45","1.33","6.72","1.12","1.85","1.95"
